fund,publishAt,positive,negative
野村亞太高股息證券投資信託基金,2021-10-25,98,50
野村亞太高股息證券投資信託基金,2021-10-26,96,80
野村亞太高股息證券投資信託基金,2021-10-27,55,25
野村亞太高股息證券投資信託基金,2021-10-28,97,17
野村亞太高股息證券投資信託基金,2021-10-29,69,10
野村亞太高股息證券投資信託基金,2021-10-30,1,0
野村亞太高股息證券投資信託基金,2021-10-31,3,3
野村亞太高股息證券投資信託基金,2021-11-01,67,51
野村亞太高股息證券投資信託基金,2021-11-02,86,52
野村亞太高股息證券投資信託基金,2021-11-03,76,39
野村亞太高股息證券投資信託基金,2021-11-04,58,7
野村亞太高股息證券投資信託基金,2021-11-05,99,12
野村亞太高股息證券投資信託基金,2021-11-06,15,25
野村亞太高股息證券投資信託基金,2021-11-07,15,0
野村亞太高股息證券投資信託基金,2021-11-08,90,44
野村亞太高股息證券投資信託基金,2021-11-09,146,43
野村亞太高股息證券投資信託基金,2021-11-10,146,54
野村亞太高股息證券投資信託基金,2021-11-11,151,41
野村亞太高股息證券投資信託基金,2021-11-12,74,50
野村亞太高股息證券投資信託基金,2021-11-13,8,16
野村亞太高股息證券投資信託基金,2021-11-14,34,40
野村亞太高股息證券投資信託基金,2021-11-15,111,10
野村亞太高股息證券投資信託基金,2021-11-16,78,38
野村亞太高股息證券投資信託基金,2021-11-17,30,39
野村亞太高股息證券投資信託基金,2021-11-18,36,22
野村亞太高股息證券投資信託基金,2021-11-19,120,35
野村亞太高股息證券投資信託基金,2021-11-20,25,2
野村亞太高股息證券投資信託基金,2021-11-21,45,4
野村亞太高股息證券投資信託基金,2021-11-22,98,16
野村亞太高股息證券投資信託基金,2021-11-23,59,31
野村亞太高股息證券投資信託基金,2021-11-24,86,58
野村亞太高股息證券投資信託基金,2021-11-25,88,16
野村亞太高股息證券投資信託基金,2021-11-26,58,19
野村亞太高股息證券投資信託基金,2021-11-27,3,7
野村亞太高股息證券投資信託基金,2021-11-28,5,4
野村亞太高股息證券投資信託基金,2021-11-29,73,10
野村亞太高股息證券投資信託基金,2021-11-30,129,17
野村亞太高股息證券投資信託基金,2021-12-01,59,37
野村亞太高股息證券投資信託基金,2021-12-02,87,16
野村亞太高股息證券投資信託基金,2021-12-03,126,25
野村亞太高股息證券投資信託基金,2021-12-04,13,6
野村亞太高股息證券投資信託基金,2021-12-05,31,5
野村亞太高股息證券投資信託基金,2021-12-06,93,33
野村亞太高股息證券投資信託基金,2021-12-07,102,45
野村亞太高股息證券投資信託基金,2021-12-08,97,43
野村亞太高股息證券投資信託基金,2021-12-09,98,24
野村亞太高股息證券投資信託基金,2021-12-10,81,38
野村亞太高股息證券投資信託基金,2021-12-11,13,1
野村亞太高股息證券投資信託基金,2021-12-12,10,3
野村亞太高股息證券投資信託基金,2021-12-13,104,24
野村亞太高股息證券投資信託基金,2021-12-14,76,58
野村亞太高股息證券投資信託基金,2021-12-15,110,52
野村亞太高股息證券投資信託基金,2021-12-16,99,80
野村亞太高股息證券投資信託基金,2021-12-17,86,22
野村亞太高股息證券投資信託基金,2021-12-18,15,1
野村亞太高股息證券投資信託基金,2021-12-19,47,17
野村亞太高股息證券投資信託基金,2021-12-20,51,39
野村亞太高股息證券投資信託基金,2021-12-21,42,26
野村亞太高股息證券投資信託基金,2021-12-22,72,34
野村亞太高股息證券投資信託基金,2021-12-23,48,7
野村亞太高股息證券投資信託基金,2021-12-24,39,35
野村亞太高股息證券投資信託基金,2021-12-25,13,9
野村亞太高股息證券投資信託基金,2021-12-26,35,21
野村亞太高股息證券投資信託基金,2021-12-27,129,86
野村亞太高股息證券投資信託基金,2021-12-28,162,56
野村亞太高股息證券投資信託基金,2021-12-29,123,23
野村亞太高股息證券投資信託基金,2021-12-30,98,16
野村亞太高股息證券投資信託基金,2021-12-31,17,0
野村亞太高股息證券投資信託基金,2022-01-01,1,0
野村亞太高股息證券投資信託基金,2022-01-02,21,5
野村亞太高股息證券投資信託基金,2022-01-03,166,96
野村亞太高股息證券投資信託基金,2022-01-04,153,58
野村亞太高股息證券投資信託基金,2022-01-05,104,41
野村亞太高股息證券投資信託基金,2022-01-06,94,71
野村亞太高股息證券投資信託基金,2022-01-07,70,41
野村亞太高股息證券投資信託基金,2022-01-08,5,4
野村亞太高股息證券投資信託基金,2022-01-09,29,11
野村亞太高股息證券投資信託基金,2022-01-10,114,69
野村亞太高股息證券投資信託基金,2022-01-11,25,16
野村亞太高股息證券投資信託基金,2022-01-12,90,5
野村亞太高股息證券投資信託基金,2022-01-13,116,67
野村亞太高股息證券投資信託基金,2022-01-14,98,20
野村亞太高股息證券投資信託基金,2022-01-15,17,15
野村亞太高股息證券投資信託基金,2022-01-16,33,12
野村亞太高股息證券投資信託基金,2022-01-17,84,37
野村亞太高股息證券投資信託基金,2022-01-18,112,31
野村亞太高股息證券投資信託基金,2022-01-19,136,74
野村亞太高股息證券投資信託基金,2022-01-20,91,51
野村亞太高股息證券投資信託基金,2022-01-21,131,44
野村亞太高股息證券投資信託基金,2022-01-22,10,3
野村亞太高股息證券投資信託基金,2022-01-23,9,1
野村亞太高股息證券投資信託基金,2022-01-24,111,63
野村亞太高股息證券投資信託基金,2022-01-25,125,59
野村亞太高股息證券投資信託基金,2022-01-26,110,13
野村亞太高股息證券投資信託基金,2022-01-27,35,26
野村亞太高股息證券投資信託基金,2022-01-28,26,11
野村亞太高股息證券投資信託基金,2022-01-30,6,7
野村亞太高股息證券投資信託基金,2022-01-31,5,6
野村亞太高股息證券投資信託基金,2022-02-01,3,3
野村亞太高股息證券投資信託基金,2022-02-02,12,5
野村亞太高股息證券投資信託基金,2022-02-03,6,3
野村亞太高股息證券投資信託基金,2022-02-04,31,13
野村亞太高股息證券投資信託基金,2022-02-05,9,3
野村亞太高股息證券投資信託基金,2022-02-06,50,33
野村亞太高股息證券投資信託基金,2022-02-07,80,10
野村亞太高股息證券投資信託基金,2022-02-08,115,22
野村亞太高股息證券投資信託基金,2022-02-09,74,13
野村亞太高股息證券投資信託基金,2022-02-10,68,27
野村亞太高股息證券投資信託基金,2022-02-11,98,47
野村亞太高股息證券投資信託基金,2022-02-12,1,0
野村亞太高股息證券投資信託基金,2022-02-13,9,11
野村亞太高股息證券投資信託基金,2022-02-14,83,60
野村亞太高股息證券投資信託基金,2022-02-15,130,27
野村亞太高股息證券投資信託基金,2022-02-16,106,24
野村亞太高股息證券投資信託基金,2022-02-17,161,20
野村亞太高股息證券投資信託基金,2022-02-18,81,17
野村亞太高股息證券投資信託基金,2022-02-19,2,0
野村亞太高股息證券投資信託基金,2022-02-20,44,6
野村亞太高股息證券投資信託基金,2022-02-21,51,3
野村亞太高股息證券投資信託基金,2022-02-22,86,13
野村亞太高股息證券投資信託基金,2022-02-23,77,8
野村亞太高股息證券投資信託基金,2022-02-24,130,32
野村亞太高股息證券投資信託基金,2022-02-25,93,47
野村亞太高股息證券投資信託基金,2022-02-26,14,3
野村亞太高股息證券投資信託基金,2022-02-27,3,0
野村亞太高股息證券投資信託基金,2022-02-28,42,14
野村亞太高股息證券投資信託基金,2022-03-01,106,28
野村優質證券投資信託基金,2021-08-19,10,18
野村優質證券投資信託基金,2021-08-20,59,10
野村優質證券投資信託基金,2021-08-21,20,1
野村優質證券投資信託基金,2021-08-22,8,1
野村優質證券投資信託基金,2021-08-23,88,23
野村優質證券投資信託基金,2021-08-24,121,39
野村優質證券投資信託基金,2021-08-25,124,26
野村優質證券投資信託基金,2021-08-26,163,66
野村優質證券投資信託基金,2021-08-27,101,25
野村優質證券投資信託基金,2021-08-28,9,0
野村優質證券投資信託基金,2021-08-29,43,13
野村優質證券投資信託基金,2021-08-30,83,53
野村優質證券投資信託基金,2021-08-31,113,18
野村優質證券投資信託基金,2021-09-01,134,59
野村優質證券投資信託基金,2021-09-02,121,46
野村優質證券投資信託基金,2021-09-03,122,55
野村優質證券投資信託基金,2021-09-04,32,2
野村優質證券投資信託基金,2021-09-05,21,8
野村優質證券投資信託基金,2021-09-06,70,88
野村優質證券投資信託基金,2021-09-07,144,91
野村優質證券投資信託基金,2021-09-08,186,109
野村優質證券投資信託基金,2021-09-09,81,19
野村優質證券投資信託基金,2021-09-10,62,5
野村優質證券投資信託基金,2021-09-11,33,6
野村優質證券投資信託基金,2021-09-12,14,2
野村優質證券投資信託基金,2021-09-13,95,21
野村優質證券投資信託基金,2021-09-14,103,29
野村優質證券投資信託基金,2021-09-15,100,105
野村優質證券投資信託基金,2021-09-16,118,31
野村優質證券投資信託基金,2021-09-17,83,60
野村優質證券投資信託基金,2021-09-18,6,2
野村優質證券投資信託基金,2021-09-19,34,8
野村優質證券投資信託基金,2021-09-20,16,7
野村優質證券投資信託基金,2021-09-21,7,1
野村優質證券投資信託基金,2021-09-22,119,92
野村優質證券投資信託基金,2021-09-23,119,44
野村優質證券投資信託基金,2021-09-24,87,18
野村優質證券投資信託基金,2021-09-25,11,7
野村優質證券投資信託基金,2021-09-26,9,9
野村優質證券投資信託基金,2021-09-27,166,45
野村優質證券投資信託基金,2021-09-28,79,33
野村優質證券投資信託基金,2021-09-29,84,29
野村優質證券投資信託基金,2021-09-30,124,35
野村優質證券投資信託基金,2021-10-01,126,50
野村優質證券投資信託基金,2021-10-02,0,1
野村優質證券投資信託基金,2021-10-03,8,7
野村優質證券投資信託基金,2021-10-04,218,75
野村優質證券投資信託基金,2021-10-05,105,37
野村優質證券投資信託基金,2021-10-06,88,73
野村優質證券投資信託基金,2021-10-07,79,45
野村優質證券投資信託基金,2021-10-08,102,76
野村優質證券投資信託基金,2021-10-09,26,29
野村優質證券投資信託基金,2021-10-10,1,0
野村優質證券投資信託基金,2021-10-11,48,21
野村優質證券投資信託基金,2021-10-12,130,25
野村優質證券投資信託基金,2021-10-13,64,46
野村優質證券投資信託基金,2021-10-14,147,62
野村優質證券投資信託基金,2021-10-15,144,60
野村優質證券投資信託基金,2021-10-16,16,10
野村優質證券投資信託基金,2021-10-17,43,3
野村優質證券投資信託基金,2021-10-18,87,30
野村優質證券投資信託基金,2021-10-19,137,40
野村優質證券投資信託基金,2021-10-20,64,10
野村優質證券投資信託基金,2021-10-21,105,40
野村優質證券投資信託基金,2021-10-22,133,42
野村優質證券投資信託基金,2021-10-24,54,12
野村優質證券投資信託基金,2021-10-25,128,76
野村優質證券投資信託基金,2021-10-26,117,116
野村優質證券投資信託基金,2021-10-27,108,59
野村優質證券投資信託基金,2021-10-28,99,24
野村優質證券投資信託基金,2021-10-29,69,10
野村優質證券投資信託基金,2021-10-30,1,0
野村優質證券投資信託基金,2021-10-31,3,3
野村優質證券投資信託基金,2021-11-01,110,77
野村優質證券投資信託基金,2021-11-02,118,89
野村優質證券投資信託基金,2021-11-03,112,84
野村優質證券投資信託基金,2021-11-04,80,12
野村優質證券投資信託基金,2021-11-05,106,13
野村優質證券投資信託基金,2021-11-06,15,25
野村優質證券投資信託基金,2021-11-07,21,0
野村優質證券投資信託基金,2021-11-08,116,69
野村優質證券投資信託基金,2021-11-09,163,78
野村優質證券投資信託基金,2021-11-10,163,61
野村優質證券投資信託基金,2021-11-11,189,56
野村優質證券投資信託基金,2021-11-12,103,57
野村優質證券投資信託基金,2021-11-13,8,16
野村優質證券投資信託基金,2021-11-14,36,40
野村優質證券投資信託基金,2021-11-15,116,10
野村優質證券投資信託基金,2021-11-16,91,45
野村優質證券投資信託基金,2021-11-17,32,39
野村優質證券投資信託基金,2021-11-18,64,29
野村優質證券投資信託基金,2021-11-19,131,35
